LOV_NACEActivityID,Code,Name,StartYear,EndYear,ParentID
478,17.22,Manufacture of household and sanitary goods and of toilet requisites,2007,NULL,135
479,17.23,Manufacture of paper stationery,2007,NULL,135
480,17.24,Manufacture of wallpaper,2007,NULL,135
481,17.29,Manufacture of other articles of paper and paperboard,2007,NULL,135
482,18.11,Printing of newspapers,2007,NULL,136
483,18.12,Other printing,2007,NULL,136
484,18.13,Pre-press and pre-media services,2007,NULL,136
485,18.14,Binding and related services,2007,NULL,136
486,18.20,Reproduction of recorded media,2007,NULL,137
487,19.10,Manufacture of coke oven products,2007,NULL,138
488,19.20,Manufacture of refined petroleum products,2007,NULL,139
489,20.11,Manufacture of industrial gases,2007,NULL,140
490,20.12,Manufacture of dyes and pigments,2007,NULL,140
491,20.13,Manufacture of other inorganic basic chemicals,2007,NULL,140
492,20.14,Manufacture of other organic basic chemicals,2007,NULL,140
493,20.15,Manufacture of fertilisers and nitrogen compounds,2007,NULL,140
494,20.16,Manufacture of plastics in primary forms,2007,NULL,140
495,20.17,Manufacture of synthetic rubber in primary forms,2007,NULL,140
496,20.20,Manufacture of pesticides and other agrochemical products,2007,NULL,141
497,20.30,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",2007,NULL,142
498,20.41,"Manufacture of soap and detergents, cleaning and polishing preparations",2007,NULL,143
499,20.42,Manufacture of perfumes and toilet preparations,2007,NULL,143
500,20.51,Manufacture of explosives,2007,NULL,144
501,20.52,Manufacture of glues,2007,NULL,144
502,20.53,Manufacture of essential oils,2007,NULL,144
503,20.59,Manufacture of other chemical products n.e.c.,2007,NULL,144
504,20.60,Manufacture of man-made fibres,2007,NULL,145
505,21.10,Manufacture of basic pharmaceutical products,2007,NULL,146
506,21.20,Manufacture of pharmaceutical preparations,2007,NULL,147
507,22.11,Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres,2007,NULL,148
508,22.19,Manufacture of other rubber products,2007,NULL,148
509,22.21,"Manufacture of plastic plates, sheets, tubes and proiles",2007,NULL,149
510,22.22,Manufacture of plastic packing goods,2007,NULL,149
511,22.23,Manufacture of builders' ware of plastic,2007,NULL,149
512,22.29,Manufacture of other plastic products,2007,NULL,149
513,23.11,Manufacture of flat glass,2007,NULL,150
514,23.12,Shaping and processing of flat glass,2007,NULL,150
515,23.13,Manufacture of hollow glass,2007,NULL,150
516,23.14,Manufacture of glass fibres,2007,NULL,150
517,23.19,"Manufacture and processing of other glass, including technical glassware",2007,NULL,150
518,23.20,Manufacture of refractory products,2007,NULL,151
519,23.31,Manufacture of ceramic tiles and flags,2007,NULL,152
520,23.32,"Manufacture of bricks, tiles and construction products, in baked clay",2007,NULL,152
521,23.41,Manufacture of ceramic household and ornamental articles,2007,NULL,153
522,23.42,Manufacture of ceramic sanitary fixtures,2007,NULL,153
523,23.43,Manufacture of ceramic insulators and insulating fittings,2007,NULL,153
524,23.44,Manufacture of other technical ceramic products,2007,NULL,153
525,23.49,Manufacture of other ceramic products,2007,NULL,153
526,23.51,Manufacture of cement,2007,NULL,154
527,23.52,Manufacture of lime and plaster,2007,NULL,154
528,23.61,Manufacture of concrete products for construction purposes,2007,NULL,155
529,23.62,Manufacture of plaster products for construction purposes,2007,NULL,155
530,23.63,Manufacture of ready-mixed concrete,2007,NULL,155
531,23.64,Manufacture of mortars,2007,NULL,155
532,23.65,Manufacture of fibre cement,2007,NULL,155
533,23.69,"Manufacture of other articles of concrete, plaster and cement",2007,NULL,155
534,23.70,"Cutting, shaping and finishing of stone",2007,NULL,156
535,23.91,Production of abrasive products,2007,NULL,157
536,23.99,Manufacture of other non-metallic mineral products n.e.c.,2007,NULL,157
537,24.10,Manufacture of basic iron and steel and of ferro-alloys,2007,NULL,158
538,24.20,"Manufacture of tubes, pipes, hollow profiles and related fittings, of steel",2007,NULL,159
539,24.31,Cold drawing of bars,2007,NULL,160
540,24.32,Cold rolling of narrow strip,2007,NULL,160
541,24.33,Cold forming or folding,2007,NULL,160
542,24.34,Cold drawing of wire,2007,NULL,160
543,24.41,Precious metals production,2007,NULL,161
544,24.42,Aluminium production,2007,NULL,161
545,24.43,"Lead, zinc and tin production",2007,NULL,161
546,24.44,Copper production,2007,NULL,161
547,24.45,Other non-ferrous metal production,2007,NULL,161
548,24.46,Processing of nuclear fuel,2007,NULL,161
549,24.51,Casting of iron,2007,NULL,162
550,24.52,Casting of steel,2007,NULL,162
551,24.53,Casting of light metals,2007,NULL,162
552,24.54,Casting of other non-ferrous metals,2007,NULL,162
553,25.11,Manufacture of metal structures and parts of structures,2007,NULL,163
554,25.12,Manufacture of doors and windows of metal,2007,NULL,163
555,25.21,Manufacture of central heating radiators and boilers,2007,NULL,164
556,25.29,"Manufacture of other tanks, reservoirs and containers of metal",2007,NULL,164
557,25.30,"Manufacture of steam generators, except central heating hot water boilers",2007,NULL,165
558,25.40,Manufacture of weapons and ammunition,2007,NULL,166
559,25.50,"Forging, pressing, stamping and roll-forming of metal; powder metallurgy",2007,NULL,167
560,25.61,Treatment and coating of metals,2007,NULL,168
561,25.62,Machining,2007,NULL,168
562,25.71,Manufacture of cutlery,2007,NULL,169
563,25.72,Manufacture of locks and hinges,2007,NULL,169
564,25.73,Manufacture of tools,2007,NULL,169
565,25.91,Manufacture of steel drums and similar containers,2007,NULL,170
566,25.92,Manufacture of light metal packaging,2007,NULL,170
567,25.93,"Manufacture of wire products, chain and springs",2007,NULL,170
568,25.94,Manufacture of fasteners and screw machine products,2007,NULL,170
569,25.99,Manufacture of other fabricated metal products n.e.c.,2007,NULL,170
570,26.11,Manufacture of electronic components,2007,NULL,171
571,26.12,Manufacture of loaded electronic boards,2007,NULL,171
572,26.20,Manufacture of computers and peripheral equipment,2007,NULL,172
573,26.30,Manufacture of communication equipment,2007,NULL,173
574,26.40,Manufacture of consumer electronics,2007,NULL,174
575,26.51,"Manufacture of instruments and appliances for measuring, testing and navigation",2007,NULL,175
576,26.52,Manufacture of watches and clocks,2007,NULL,175
577,26.60,"Manufacture of irradiation, electromedical and electrotherapeutic equipment",2007,NULL,176
578,26.70,Manufacture of optical instruments and photographic equipment,2007,NULL,177
579,26.80,Manufacture of magnetic and optical media,2007,NULL,178
580,27.11,"Manufacture of electric motors, generators and transformers",2007,NULL,179
581,27.12,Manufacture of electricity distribution and control apparatus,2007,NULL,179
582,27.20,Manufacture of batteries and accumulators,2007,NULL,180
583,27.31,Manufacture of fibre optic cables,2007,NULL,181
584,27.32,Manufacture of other electronic and electric wires and cables,2007,NULL,181
585,27.33,Manufacture of wiring devices,2007,NULL,181
586,27.40,Manufacture of electric lighting equipment,2007,NULL,182
587,27.51,Manufacture of electric domestic appliances,2007,NULL,183
588,27.52,Manufacture of non-electric domestic appliances,2007,NULL,183
589,27.90,Manufacture of other electrical equipment,2007,NULL,184
590,28.11,"Manufacture of engines and turbines, except aircraft, vehicle and cycle engines",2007,NULL,185
591,28.12,Manufacture of fluid power equipment,2007,NULL,185
592,28.13,Manufacture of other pumps and compressors,2007,NULL,185
593,28.14,Manufacture of other taps and valves,2007,NULL,185
594,28.15,"Manufacture of bearings, gears, gearing and driving elements",2007,NULL,185
595,28.21,"Manufacture of ovens, furnaces and furnace burners",2007,NULL,186
596,28.22,Manufacture of lifting and handling equipment,2007,NULL,186
597,28.23,Manufacture of office machinery and equipment (except computers and peripheral equipment),2007,NULL,186
598,28.24,Manufacture of power-driven hand tools,2007,NULL,186
599,28.25,Manufacture of non-domestic cooling and ventilation equipment,2007,NULL,186
600,28.29,Manufacture of other general-purpose machinery n.e.c.,2007,NULL,186
601,28.30,Manufacture of agricultural and forestry machinery,2007,NULL,187
602,28.41,Manufacture of metal forming machinery,2007,NULL,188
603,28.49,Manufacture of other machine tools,2007,NULL,188
604,28.91,Manufacture of machinery for metallurgy,2007,NULL,189
605,28.92,"Manufacture of machinery for mining, quarrying and construction",2007,NULL,189
606,28.93,"Manufacture of machinery for food, beverage and tobacco processing",2007,NULL,189
607,28.94,"Manufacture of machinery for textile, apparel and leather production",2007,NULL,189
608,28.95,Manufacture of machinery for paper and paperboard production,2007,NULL,189
609,28.96,Manufacture of plastics and rubber machinery,2007,NULL,189
610,28.99,Manufacture of other special-purpose machinery n.e.c.,2007,NULL,189
611,29.10,Manufacture of motor vehicles,2007,NULL,190
612,29.20,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi trailers,2007,NULL,191
613,29.31,Manufacture of electrical and electronic equipment for motor vehicles,2007,NULL,192
614,29.32,Manufacture of other parts and accessories for motor vehicles,2007,NULL,192
615,30.11,Building of ships and floating structures,2007,NULL,193
616,30.12,Building of pleasure and sporting boats,2007,NULL,193
617,30.20,Manufacture of railway locomotives and rolling stock,2007,NULL,194
618,30.30,Manufacture of air and spacecraft and related machinery,2007,NULL,195
619,30.40,Manufacture of military fighting vehicles,2007,NULL,196
620,30.91,Manufacture of motorcycles,2007,NULL,197
621,30.92,Manufacture of bicycles and invalid carriages,2007,NULL,197
622,30.99,Manufacture of other transport equipment n.e.c.,2007,NULL,197
623,31.01,Manufacture of office and shop furniture,2007,NULL,198
624,31.02,Manufacture of kitchen furniture,2007,NULL,198
625,31.03,Manufacture of mattresses,2007,NULL,198
626,31.09,Manufacture of other furniture,2007,NULL,198
627,32.11,Striking of coins,2007,NULL,199
628,32.12,Manufacture of jewellery and related articles,2007,NULL,199
629,32.13,Manufacture of imitation jewellery and related articles,2007,NULL,199
630,32.20,Manufacture of musical instruments,2007,NULL,200
631,32.30,Manufacture of sports goods,2007,NULL,201
632,32.40,Manufacture of games and toys,2007,NULL,202
633,32.50,Manufacture of medical and dental instruments and supplies,2007,NULL,203
634,32.91,Manufacture of brooms and brushes,2007,NULL,204
635,32.99,Other manufacturing n.e.c.,2007,NULL,204
636,33.11,Repair of fabricated metal products,2007,NULL,205
637,33.12,Repair of machinery,2007,NULL,205
638,33.13,Repair of electronic and optical equipment,2007,NULL,205
639,33.14,Repair of electrical equipment,2007,NULL,205
640,33.15,Repair and maintenance of ships and boats,2007,NULL,205
641,33.16,Repair and maintenance of aircraft and spacecraft,2007,NULL,205
642,33.17,Repair and maintenance of other transport equipment,2007,NULL,205
643,33.19,Repair of other equipment,2007,NULL,205
644,33.20,Installation of industrial machinery and equipment,2007,NULL,206
645,35.11,Production of electricity,2007,NULL,207
646,35.12,Transmission of electricity,2007,NULL,207
647,35.13,Distribution of electricity,2007,NULL,207
648,35.14,Trade of electricity,2007,NULL,207
649,35.21,Manufacture of gas,2007,NULL,208
650,35.22,Distribution of gaseous fuels through mains,2007,NULL,208
651,35.23,Trade of gas through mains,2007,NULL,208
652,35.30,Steam and air conditioning supply,2007,NULL,209
653,36.00,"Water collection, treatment and supply",2007,NULL,210
654,37.00,Sewerage,2007,NULL,211
655,38.11,Collection of non-hazardous waste,2007,NULL,212
656,38.12,Collection of hazardous waste,2007,NULL,212
657,38.21,Treatment and disposal of non-hazardous waste,2007,NULL,213
658,38.22,Treatment and disposal of hazardous waste,2007,NULL,213
659,38.31,Dismantling of wrecks,2007,NULL,214
660,38.32,Recovery of sorted materials,2007,NULL,214
661,39.00,Remediation activities and other waste management services,2007,NULL,215
662,41.10,Development of building projects,2007,NULL,216
663,41.20,Construction of residential and non-residential buildings,2007,NULL,217
664,42.11,Construction of roads and motorways,2007,NULL,218
665,42.12,Construction of railways and underground railways,2007,NULL,218
666,42.13,Construction of bridges and tunnels,2007,NULL,218
667,42.21,Construction of utility projects for fluids,2007,NULL,219
668,42.22,Construction of utility projects for electricity and telecommunications,2007,NULL,219
669,42.91,Construction of water projects,2007,NULL,220
670,42.99,Construction of other civil engineering projects n.e.c.,2007,NULL,220
671,43.11,Demolition,2007,NULL,221
672,43.12,Site preparation,2007,NULL,221
673,43.13,Test drilling and boring,2007,NULL,221
674,43.21,Electrical installation,2007,NULL,222
675,43.22,"Plumbing, heat and air-conditioning installation",2007,NULL,222
676,43.29,Other construction installation,2007,NULL,222
677,43.31,Plastering,2007,NULL,223
678,43.32,Joinery installation,2007,NULL,223
679,43.33,Floor and wall covering,2007,NULL,223
680,43.34,Painting and glazing,2007,NULL,223
681,43.39,Other building completion and finishing,2007,NULL,223
682,43.91,Roofing activities,2007,NULL,224
683,43.99,Other specialised construction activities n.e.c.,2007,NULL,224
684,45.11,Sale of cars and light motor vehicles,2007,NULL,225
685,45.19,Sale of other motor vehicles,2007,NULL,225
686,45.20,Maintenance and repair of motor vehicles,2007,NULL,226
687,45.31,Wholesale trade of motor vehicle parts and accessories,2007,NULL,227
688,45.32,Retail trade of motor vehicle parts and accessories,2007,NULL,227
689,45.40,"Sale, maintenance and repair of motorcycles and related parts and accessories",2007,NULL,228
690,46.11,"Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods",2007,NULL,229
691,46.12,"Agents involved in the sale of fuels, ores, metals and industrial chemicals",2007,NULL,229
692,46.13,Agents involved in the sale of timber and building materials,2007,NULL,229
693,46.14,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft",2007,NULL,229
694,46.15,"Agents involved in the sale of furniture, household goods, hardware and ironmongery",2007,NULL,229
695,46.16,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods",2007,NULL,229
696,46.17,"Agents involved in the sale of food, beverages and tobacco",2007,NULL,229
697,46.18,Agents specialised in the sale of other particular products,2007,NULL,229
698,46.19,Agents involved in the sale of a variety of goods,2007,NULL,229
699,46.21,"Wholesale of grain, unmanufactured tobacco, seeds and animal feeds",2007,NULL,230
700,46.22,Wholesale of flowers and plants,2007,NULL,230
701,46.23,Wholesale of live animals,2007,NULL,230
702,46.24,"Wholesale of hides, skins and leather",2007,NULL,230
703,46.31,Wholesale of fruit and vegetables,2007,NULL,231
704,46.32,Wholesale of meat and meat products,2007,NULL,231
705,46.33,"Wholesale of dairy products, eggs and edible oils and fats",2007,NULL,231
706,46.34,Wholesale of beverages,2007,NULL,231
707,46.35,Wholesale of tobacco products,2007,NULL,231
708,46.36,Wholesale of sugar and chocolate and sugar confectionery,2007,NULL,231
709,46.37,"Wholesale of cofee, tea, cocoa and spices",2007,NULL,231
710,46.38,"Wholesale of other food, including fish, crustaceans and molluscs",2007,NULL,231
711,46.39,"Non-specialised wholesale of food, beverages and tobacco",2007,NULL,231
712,46.41,Wholesale of textiles,2007,NULL,232
713,46.42,Wholesale of clothing and footwear,2007,NULL,232
714,46.43,Wholesale of electrical household appliances,2007,NULL,232
715,46.44,Wholesale of china and glassware and cleaning materials,2007,NULL,232
716,46.45,Wholesale of perfume and cosmetics,2007,NULL,232
717,46.46,Wholesale of pharmaceutical goods,2007,NULL,232
718,46.47,"Wholesale of furniture, carpets and lighting equipment",2007,NULL,232
719,46.51,"Wholesale of computers, computer peripheral equipment and software",2007,NULL,233
720,46.52,Wholesale of electronic and telecommunications equipment and parts,2007,NULL,233
721,46.61,"Wholesale of agricultural machinery, equipment and supplies",2007,NULL,234
722,46.62,Wholesale of machine tools,2007,NULL,234
723,46.65,Wholesale of office furniture,2007,NULL,234
724,46.66,Wholesale of other office machinery and equipment,2007,NULL,234
725,46.69,Wholesale of other machinery and equipment,2007,NULL,234
726,46.71,"Wholesale of solid, liquid and gaseous fuels and related products",2007,NULL,235
727,46.72,Wholesale of metals and metal ores,2007,NULL,235
728,46.73,"Wholesale of wood, construction materials and sanitary equipment",2007,NULL,235
729,46.74,"Wholesale of hardware, plumbing and heating equipment and supplies",2007,NULL,235
730,46.75,Wholesale of chemical products,2007,NULL,235
731,46.76,Wholesale of other intermediate products,2007,NULL,235
732,46.77,Wholesale of waste and scrap,2007,NULL,235
733,46.90,Non-specialised wholesale trade,2007,NULL,236
734,47.11,"Retail sale in non-specialised stores with food, beverages or tobacco predominating",2007,NULL,237
735,47.19,Other retail sale in non-specialised stores,2007,NULL,237
736,47.21,Retail sale of fruit and vegetables in specialised stores,2007,NULL,238
737,47.22,Retail sale of meat and meat products in specialised stores,2007,NULL,238
738,47.23,"Retail sale of fish, crustaceans and molluscs in specialised stores",2007,NULL,238
739,47.26,Retail sale of tobacco products in specialised stores,2007,NULL,238
740,47.29,Other retail sale of food in specialised stores,2007,NULL,238
741,47.30,Retail sale of automotive fuel in specialised stores,2007,NULL,239
742,47.41,"Retail sale of computers, peripheral units and software in specialised stores",2007,NULL,240
743,47.51,Retail sale of textiles in specialised stores,2007,NULL,241
744,47.52,"Retail sale of hardware, paints and glass in specialised stores",2007,NULL,241
745,47.53,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores",2007,NULL,241
746,47.54,Retail sale of electrical household appliances in specialised stores,2007,NULL,241
747,47.59,"Retail sale of furniture, lighting equipment and other household articles in specialised stores",2007,NULL,241
748,47.61,Retail sale of books in specialised stores,2007,NULL,242
749,47.62,Retail sale of newspapers and stationery in specialised stores,2007,NULL,242
750,47.63,Retail sale of music and video recordings in specialised stores,2007,NULL,242
751,47.64,Retail sale of sporting equipment in specialised stores,2007,NULL,242
752,47.65,Retail sale of games and toys in specialised stores,2007,NULL,242
753,47.71,Retail sale of clothing in specialised stores,2007,NULL,243
754,47.72,Retail sale of footwear and leather goods in specialised stores,2007,NULL,243
755,47.73,Dispensing chemist in specialised stores,2007,NULL,243
756,47.74,Retail sale of medical and orthopaedic goods in specialised stores,2007,NULL,243
757,47.75,Retail sale of cosmetic and toilet articles in specialised stores,2007,NULL,243
758,47.76,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores",2007,NULL,243
759,47.77,Retail sale of watches and jewellery in specialised stores,2007,NULL,243
760,47.78,Other retail sale of new goods in specialised stores,2007,NULL,243
761,47.79,Retail sale of second-hand goods in stores,2007,NULL,243
762,47.81,"Retail sale via stalls and markets of food, beverages and tobacco products",2007,NULL,244
763,47.82,"Retail sale via stalls and markets of textiles, clothing and footwear",2007,NULL,244
764,47.89,Retail sale via stalls and markets of other goods,2007,NULL,244
765,47.91,Retail sale via mail order houses or via Internet,2007,NULL,245
766,47.99,"Other retail sale not in stores, stalls or markets",2007,NULL,245
767,49.10,"Passenger rail transport, interurban",2007,NULL,246
768,49.20,Freight rail transport,2007,NULL,247
769,49.31,Urban and suburban passenger land transport,2007,NULL,248
770,49.32,Taxi operation,2007,NULL,248
771,49.39,Other passenger land transport n.e.c.,2007,NULL,248
772,49.41,Freight transport by road,2007,NULL,249
773,49.42,Removal services,2007,NULL,249
774,49.50,Transport via pipeline,2007,NULL,250
775,50.10,Sea and coastal passenger water transport,2007,NULL,251
776,50.20,Sea and coastal freight water transport,2007,NULL,252
777,50.30,Inland passenger water transport,2007,NULL,253
778,50.40,Inland freight water transport,2007,NULL,254
779,51.10,Passenger air transport,2007,NULL,255
780,51.21,Freight air transport,2007,NULL,256
781,51.22,Space transport,2007,NULL,256
782,52.10,Warehousing and storage,2007,NULL,257
783,52.21,Service activities incidental to land transportation,2007,NULL,258
784,52.22,Service activities incidental to water transportation,2007,NULL,258
785,52.23,Service activities incidental to air transportation,2007,NULL,258
786,52.24,Cargo handling,2007,NULL,258
787,52.29,Other transportation support activities,2007,NULL,258
788,53.10,Postal activities under universal service obligation,2007,NULL,259
789,53.20,Other postal and courier activities,2007,NULL,260
790,55.10,Hotels and similar accommodation,2007,NULL,261
791,55.20,Holiday and other short-stay accommodation,2007,NULL,262
792,55.30,"Camping grounds, recreational vehicle parks and trailer parks",2007,NULL,263
793,55.90,Other accommodation,2007,NULL,264
794,56.10,Restaurants and mobile food service activities,2007,NULL,265
795,56.21,Event catering activities,2007,NULL,266
796,56.29,Other food service activities,2007,NULL,266
797,56.30,Beverage serving activities,2007,NULL,267
798,58.11,Book publishing,2007,NULL,268
799,58.12,Publishing of directories and mailing lists,2007,NULL,268
800,58.13,Publishing of newspapers,2007,NULL,268
801,58.14,Publishing of journals and periodicals,2007,NULL,268
802,58.19,Other publishing activities,2007,NULL,268
803,58.21,Publishing of computer games,2007,NULL,269
804,58.29,Other software publishing,2007,NULL,269
805,59.11,"Motion picture, video and television programme production activities",2007,NULL,270
806,59.12,"Motion picture, video and television programme post-production activities",2007,NULL,270
807,59.13,"Motion picture, video and television programme distribution activities",2007,NULL,270
808,59.14,Motion picture projection activities,2007,NULL,270
809,59.20,Sound recording and music publishing activities,2007,NULL,271
810,60.10,Radio broadcasting,2007,NULL,272
811,60.20,Television programming and broadcasting activities,2007,NULL,273
812,61.10,Wired telecommunications activities,2007,NULL,274
813,61.20,Wireless telecommunications activities,2007,NULL,275
814,61.30,Satellite telecommunications activities,2007,NULL,276
815,61.90,Other telecommunications activities,2007,NULL,277
816,62.01,Computer programming activities,2007,NULL,278
817,62.02,Computer consultancy activities,2007,NULL,278
818,62.03,Computer facilities management activities,2007,NULL,278
819,62.09,Other information technology and computer service activities,2007,NULL,278
820,63.11,"Data processing, hosting and related activities",2007,NULL,279
821,63.12,Web portals,2007,NULL,279
822,63.91,News agency activities,2007,NULL,280
823,63.99,Other information service activities n.e.c.,2007,NULL,280
824,64.11,Central banking,2007,NULL,281
825,64.19,Other monetary intermediation,2007,NULL,281
826,64.20,Activities of holding companies,2007,NULL,282
827,64.30,"Trusts, funds and similar financial entities",2007,NULL,283
828,64.91,Financial leasing,2007,NULL,284
829,64.92,Other credit granting,2007,NULL,284
830,64.99,"Other financial service activities, except insurance and pension funding n.e.c.",2007,NULL,284
831,65.11,Life insurance,2007,NULL,285
832,65.12,Non-life insurance,2007,NULL,285
833,65.20,Reinsurance,2007,NULL,286
834,65.30,Pension funding,2007,NULL,287
835,66.11,Administration of financial markets,2007,NULL,288
836,66.12,Security and commodity contracts brokerage,2007,NULL,288
837,66.19,"Other activities auxiliary to financial services, except insurance and pension funding",2007,NULL,288
838,66.21,Risk and damage evaluation,2007,NULL,289
839,66.22,Activities of insurance agents and brokers,2007,NULL,289
840,66.29,Other activities auxiliary to insurance and pension funding,2007,NULL,289
841,66.30,Fund management activities,2007,NULL,290
842,68.10,Buying and selling of own real estate,2007,NULL,291
843,68.20,Renting and operating of own or leased real estate,2007,NULL,292
844,68.31,Real estate agencies,2007,NULL,293
845,68.32,Management of real estate on a fee or contract basis,2007,NULL,293
846,69.10,Legal activities,2007,NULL,294
847,69.20,"Accounting, bookkeeping and auditing activities; tax consultancy",2007,NULL,295
848,70.10,Activities of head offices,2007,NULL,296
849,70.21,Public relations and communication activities,2007,NULL,297
850,70.22,Business and other management consultancy activities,2007,NULL,297
851,71.11,Architectural activities,2007,NULL,298
852,71.12,Engineering activities and related technical consultancy,2007,NULL,298
853,71.20,Technical testing and analysis,2007,NULL,299
854,72.11,Research and experimental development on biotechnology,2007,NULL,300
855,72.19,Other research and experimental development on natural sciences and engineering,2007,NULL,300
856,72.20,Research and experimental development on social sciences and humanities,2007,NULL,301
857,73.11,Advertising agencies,2007,NULL,302
858,73.12,Media representation,2007,NULL,302
859,73.20,Market research and public opinion polling,2007,NULL,303
860,74.10,Specialised design activities,2007,NULL,304
861,74.20,Photographic activities,2007,NULL,305
862,74.30,Translation and interpretation activities,2007,NULL,306
863,74.90,"Other professional, scientific and technical activities n.e.c.",2007,NULL,307
864,75.00,Veterinary activities,2007,NULL,308
865,77.11,Renting and leasing of cars and light motor vehicles,2007,NULL,309
866,77.12,Renting and leasing of trucks,2007,NULL,309
867,77.21,Renting and leasing of recreational and sports goods,2007,NULL,310
868,77.22,Renting of video tapes and disks,2007,NULL,310
869,77.29,Renting and leasing of other personal and household goods,2007,NULL,310
870,77.31,Renting and leasing of agricultural machinery and equipment,2007,NULL,311
871,77.32,Renting and leasing of construction and civil engineering machinery and equipment,2007,NULL,311
872,77.33,Renting and leasing of office machinery and equipment (including computers),2007,NULL,311
873,77.34,Renting and leasing of water transport equipment,2007,NULL,311
874,77.35,Renting and leasing of air transport equipment,2007,NULL,311
875,77.39,"Renting and leasing of other machinery, equipment and tangible goods n.e.c.",2007,NULL,311
876,77.40,"Leasing of intellectual property and similar products, except copyrighted works",2007,NULL,312
877,78.10,Activities of employment placement agencies,2007,NULL,313
878,78.20,Temporary employment agency activities,2007,NULL,314
879,78.30,Other human resources provision,2007,NULL,315
880,79.11,Travel agency activities,2007,NULL,316
881,79.12,Tour operator activities,2007,NULL,316
882,79.90,Other reservation service and related activities,2007,NULL,317
883,80.10,Private security activities,2007,NULL,318
884,80.20,Security systems service activities,2007,NULL,319
885,80.30,Investigation activities,2007,NULL,320
886,81.10,Combined facilities support activities,2007,NULL,321
887,81.21,General cleaning of buildings,2007,NULL,322
888,81.22,Other building and industrial cleaning activities,2007,NULL,322
889,81.29,Other cleaning activities,2007,NULL,322
890,81.30,Landscape service activities,2007,NULL,323
891,82.11,Combined office administrative service activities,2007,NULL,324
892,82.19,"Photocopying, document preparation and other specialised office support activities",2007,NULL,324
893,82.20,Activities of call centres,2007,NULL,325
894,82.30,Organisation of conventions and trade shows,2007,NULL,326
895,82.91,Activities of collection agencies and credit bureaus,2007,NULL,327
896,82.92,Packaging activities,2007,NULL,327
897,82.99,Other business support service activities n.e.c.,2007,NULL,327
898,84.11,General public administration activities,2007,NULL,328
899,84.12,"Regulation of the activities of providing health care, education, cultural services and other social services, excluding social security",2007,NULL,328
900,84.13,Regulation of and contribution to more efficient operation of businesses,2007,NULL,328
901,84.21,Foreign affairs,2007,NULL,329
902,84.22,Defence activities,2007,NULL,329
903,84.23,Justice and judicial activities,2007,NULL,329
904,84.24,Public order and safety activities,2007,NULL,329
905,84.25,Fire service activities,2007,NULL,329
906,84.30,Compulsory social security activities,2007,NULL,330
907,85.10,Pre-primary education,2007,NULL,331
908,85.20,Primary education,2007,NULL,332
909,85.31,General secondary education,2007,NULL,333
910,85.32,Technical and vocational secondary education,2007,NULL,333
911,85.41,Post-secondary non-tertiary education,2007,NULL,334
912,85.42,Tertiary education,2007,NULL,334
913,85.51,Sports and recreation education,2007,NULL,335
914,85.52,Cultural education,2007,NULL,335
915,85.53,Driving school activities,2007,NULL,335
916,85.59,Other education n.e.c.,2007,NULL,335
917,85.60,Educational support activities,2007,NULL,336
918,86.10,Hospital activities,2007,NULL,337
919,86.21,General medical practice activities,2007,NULL,338
920,86.22,Specialist medical practice activities,2007,NULL,338
921,86.23,Dental practice activities,2007,NULL,338
922,86.90,Other human health activities,2007,NULL,339
923,87.10,Residential nursing care activities,2007,NULL,340
924,87.20,"Residential care activities for mental retardation, mental health and substance abuse",2007,NULL,341
925,87.30,Residential care activities for the elderly and disabled,2007,NULL,342
926,87.90,Other residential care activities,2007,NULL,343
927,88.10,Social work activities without accommodation for the elderly and disabled,2007,NULL,344
928,88.91,Child day-care activities,2007,NULL,345
929,88.99,Other social work activities without accommodation n.e.c.,2007,NULL,345
930,90.01,Performing arts,2007,NULL,346
931,90.02,Support activities to performing arts,2007,NULL,346
932,90.03,Artistic creation,2007,NULL,346
933,90.04,Operation of arts facilities,2007,NULL,346
934,91.01,Library and archives activities,2007,NULL,347
935,91.02,Museums activities,2007,NULL,347
936,91.03,Operation of historical sites and buildings and similar visitor attractions,2007,NULL,347
937,91.04,Botanical and zoological gardens and nature reserves activities,2007,NULL,347
938,92.00,Gambling and betting activities,2007,NULL,348
939,93.11,Operation of sports facilities,2007,NULL,349
940,93.12,Activities of sport clubs,2007,NULL,349
941,93.13,Fitness facilities,2007,NULL,349
942,93.19,Other sports activities,2007,NULL,349
943,93.21,Activities of amusement parks and theme parks,2007,NULL,350
944,93.29,Other amusement and recreation activities,2007,NULL,350
945,94.11,Activities of business and employers membership organisations,2007,NULL,351
946,94.12,Activities of professional membership organisations,2007,NULL,351
947,94.20,Activities of trade unions,2007,NULL,352
948,94.91,Activities of religious organisations,2007,NULL,353
949,94.92,Activities of political organisations,2007,NULL,353
950,94.99,Activities of other membership organisations n.e.c.,2007,NULL,353
951,95.11,Repair of computers and peripheral equipment,2007,NULL,354
952,95.12,Repair of communication equipment,2007,NULL,354
